entity,entity_method,value,match_phrase,match_method,match_is_entity
חלל,קדמי,246,מראה,רגיל,False
חלל,קדמי,246,עולם אנלוגי מראה,רגיל,False
חלל,מילוי,566,הוא מהעיר,אלבם,False
חלל,מילוי,566,מי גר בעזה,אלבם,False
חלל,מילוי,566,פאדיחה,אלבם,False
חלל,מילוי,566,ראש הנחש,אתבש,False
חלל,מילוי,566,אתה הוא מלכנו ב,גדול,False
חלל,מילוי,566,אתה הוא מלכנו ב ?,גדול,False
חלל,מילוי,566,בהיסח הדעת ב,גדול,False
חלל,מילוי,566,התעופה,גדול,False
חלל,מילוי,566,יתגלה בימינו,גדול,False
חלל,מילוי,566,סוד מלכות,גדול,False
חלל,מילוי,566,עת סוד יהוה,גדול,False
חלל,מילוי,566,עתי אדני אהיה,גדול,False
חלל,מילוי,566,ציניות,גדול,False
חלל,מילוי,566,נשים,מילוי,False
חלל,מילוי,566,עתי,מילוי,False
חלל,מילוי,566,באר שבע,מסתתר,False
חלל,מילוי,566,בימינו יבא י טבת,מסתתר,False
חלל,מילוי,566,השם אחד,מסתתר,False
חלל,מילוי,566,יבוא במוצאי שמיטה,מסתתר,False
חלל,מילוי,566,יצמיח קרן לצמח דויד,מסתתר,False
חלל,מילוי,566,סוף למוות,מסתתר,False
חלל,מילוי,566,עמלק סלי עין מם למד קוף סמך למד יוד,מסתתר,False
חלל,מילוי,566,פסולת מלאכים,מסתתר,False
חלל,מילוי,566,המלכה ליהוה,קדמי,False
חלל,מילוי,566,פלאי,קדמי,False
חלל,מילוי,566,אהוביך הכפלה,רגיל,False
חלל,מילוי,566,אני הנבחר בעתה,רגיל,False
חלל,מילוי,566,אתה הוא מלכנו ב,רגיל,False
חלל,מילוי,566,אתה הוא מלכנו ב ?,רגיל,False
חלל,מילוי,566,אתעבר בנשמת דויד המלך בעתה אות שניה,רגיל,False
חלל,מילוי,566,בהיסח הדעת ב,רגיל,False
חלל,מילוי,566,בימינו יבא י טבת,רגיל,False
חלל,מילוי,566,הוא יבוא בזמן הזה בהפתעה,רגיל,False
חלל,מילוי,566,הוא מסתתר - מסתתר,רגיל,False
חלל,מילוי,566,הוא צמח בן דויד האחרון סוד,רגיל,False
חלל,מילוי,566,התעופה,רגיל,False
חלל,מילוי,566,והודעת להם,רגיל,False
חלל,מילוי,566,יבוא במוצאי שמיטה,רגיל,False
חלל,מילוי,566,יוסף קדוש,רגיל,False
חלל,מילוי,566,יצמיח קרן לצמח דויד,רגיל,False
חלל,מילוי,566,ישרון,רגיל,False
חלל,מילוי,566,יתגלה בימינו,רגיל,False
חלל,מילוי,566,משיח בן יוסף,רגיל,False
חלל,מילוי,566,מתוה העם,רגיל,False
חלל,מילוי,566,סוד מלכות,רגיל,False
חלל,מילוי,566,סוף הממשלה,רגיל,False
חלל,מילוי,566,עת סוד יהוה,רגיל,False
חלל,מילוי,566,עת עבדך,רגיל,False
חלל,מילוי,566,עתי אדני אהיה,רגיל,False
חלל,מילוי,566,עתי אלהים,רגיל,False
חלל,מילוי,566,ציניות,רגיל,False
חלל,מילוי,566,צמח בן דוד מזרע לוט,רגיל,False
חלל,מילוי,566,קץ עשו,רגיל,False
חלל,מילוי,566,רכושם,רגיל,False
חלל,מילוי,566,שריון,רגיל,False
חלל,מילוי,566,תיקון,רגיל,True
חמינאי,סידורי,56,עין,אתבש,True
חמינאי,סידורי,56,לטביה,גדול,False
חמינאי,סידורי,56,מאיה,גדול,False
חמינאי,סידורי,56,איטליה,מסתתר,False
חמינאי,סידורי,56,גאולה,מסתתר,True
חמינאי,סידורי,56,הוא ימלך,מסתתר,False
חמינאי,סידורי,56,סוד,מסתתר,True
חמינאי,סידורי,56,אהבת יהוה,סידורי,False
חמינאי,סידורי,56,איזון אדם,סידורי,False
חמינאי,סידורי,56,איזון האהבה,סידורי,False
חמינאי,סידורי,56,איראני,סידורי,False
חמינאי,סידורי,56,בצלמך,סידורי,False
חמינאי,סידורי,56,המהפכה,סידורי,False
חמינאי,סידורי,56,המכבייה,סידורי,False
חמינאי,סידורי,56,המרכבה,סידורי,False
חמינאי,סידורי,56,העלאת,סידורי,False
חמינאי,סידורי,56,ויקרא,סידורי,True
חמינאי,סידורי,56,כרבים,סידורי,False
חמינאי,סידורי,56,מי גואלך,סידורי,False
חמינאי,סידורי,56,משלי,סידורי,True
חמינאי,סידורי,56,מתחם,סידורי,False
חמינאי,סידורי,56,סתום,סידורי,False
חמינאי,סידורי,56,עצת,סידורי,False
חמינאי,סידורי,56,פוטין,סידורי,True
חמינאי,סידורי,56,פלא יהוה,סידורי,False
חמינאי,סידורי,56,קושי,סידורי,False
חמינאי,סידורי,56,רוסיה,סידורי,True
חמינאי,סידורי,56,שירה,סידורי,True
חמינאי,סידורי,56,תשובה,סידורי,True
חמינאי,סידורי,56,אטום,רגיל,False
חמינאי,סידורי,56,יום,רגיל,True
חמינאי,סידורי,56,לטביה,רגיל,False
חמינאי,סידורי,56,מאיה,רגיל,False
חמינאי,רגיל,119,אומץ,אלבם,False
חמינאי,גדול,119,אומץ,אלבם,False
חמינאי,רגיל,119,אור,אלבם,True
חמינאי,גדול,119,אור,אלבם,True
חמינאי,רגיל,119,קבלה,אלבם,True
חמינאי,גדול,119,קבלה,אלבם,True
חמינאי,גדול,119,קורנפלקס,אלבם,False
חמינאי,רגיל,119,קורנפלקס,אלבם,False
חמינאי,רגיל,119,משפחתי,אתבש,False
חמינאי,גדול,119,משפחתי,אתבש,False
חמינאי,גדול,119,סמסרה,אתבש,False
חמינאי,רגיל,119,סמסרה,אתבש,False
חמינאי,רגיל,119,המלמד,גדול,False
חמינאי,גדול,119,המלמד,גדול,False
חמינאי,גדול,119,מי אני,מסתתר,False
חמינאי,רגיל,119,מי אני,מסתתר,False
חמינאי,גדול,119,אלהים המלך היחיד,סידורי,False
חמינאי,רגיל,119,אלהים המלך היחיד,סידורי,False
חמינאי,גדול,119,אני הנבחר בעתה,סידורי,False
חמינאי,רגיל,119,אני הנבחר בעתה,סידורי,False
חמינאי,רגיל,119,בהסתרה אלהית,סידורי,False
חמינאי,גדול,119,בהסתרה אלהית,סידורי,False
חמינאי,גדול,119,בורא עולם איתי,סידורי,False
חמינאי,רגיל,119,בורא עולם איתי,סידורי,False
חמינאי,גדול,119,בריאת עולם הזה,סידורי,False
חמינאי,רגיל,119,בריאת עולם הזה,סידורי,False
חמינאי,גדול,119,ברק בן אבינועם,סידורי,False
חמינאי,רגיל,119,ברק בן אבינועם,סידורי,False
חמינאי,רגיל,119,דאעש צרפת,סידורי,False
חמינאי,גדול,119,דאעש צרפת,סידורי,False
חמינאי,גדול,119,דרור איש לאחיו,סידורי,False
חמינאי,רגיל,119,דרור איש לאחיו,סידורי,False
חמינאי,גדול,119,האיסלם יכרת,סידורי,False
חמינאי,רגיל,119,האיסלם יכרת,סידורי,False
חמינאי,גדול,119,הישועה השלמה,סידורי,False
חמינאי,רגיל,119,הישועה השלמה,סידורי,False
חמינאי,רגיל,119,הַיְשׁוּעָה הַשְּׁלֵמָה,סידורי,False
חמינאי,גדול,119,הַיְשׁוּעָה הַשְּׁלֵמָה,סידורי,False
חמינאי,גדול,119,הכל מתחבר כאן,סידורי,False
חמינאי,רגיל,119,הכל מתחבר כאן,סידורי,False
חמינאי,גדול,119,הכל קדוש אצלי,סידורי,False
חמינאי,גדול,119,הכל קדוש אצלי,סידורי,False
חמינאי,רגיל,119,הכל קדוש אצלי,סידורי,False
חמינאי,רגיל,119,הכל קדוש אצלי,סידורי,False
חמינאי,גדול,119,המהפכה חוזרת,סידורי,False
חמינאי,רגיל,119,המהפכה חוזרת,סידורי,False
חמינאי,גדול,119,המקדש מפואר,סידורי,False
חמינאי,רגיל,119,המקדש מפואר,סידורי,False
חמינאי,גדול,119,הקטן יהיה לאלף,סידורי,False
חמינאי,רגיל,119,הקטן יהיה לאלף,סידורי,False
חמינאי,גדול,119,השכינה בזמן הזה,סידורי,False
חמינאי,רגיל,119,השכינה בזמן הזה,סידורי,False
חמינאי,גדול,119,ועלו מושעים,סידורי,False
חמינאי,רגיל,119,ועלו מושעים,סידורי,False
חמינאי,גדול,119,חזון דניאל במלוי,סידורי,False
חמינאי,רגיל,119,חזון דניאל במלוי,סידורי,False
חמינאי,גדול,119,יה וה עם ישראל,סידורי,False
חמינאי,רגיל,119,יה וה עם ישראל,סידורי,False
חמינאי,רגיל,119,יחשפו בן ישי,סידורי,False
חמינאי,גדול,119,יחשפו בן ישי,סידורי,False
חמינאי,רגיל,119,להפוך את החשך,סידורי,False
חמינאי,גדול,119,להפוך את החשך,סידורי,False
חמינאי,רגיל,119,לי המלוכה בעתה,סידורי,False
חמינאי,גדול,119,לי המלוכה בעתה,סידורי,False
חמינאי,רגיל,119,מוצאי שבעית,סידורי,False
חמינאי,גדול,119,מוצאי שבעית,סידורי,False
חמינאי,גדול,119,מיהו בן דוד בימינו,סידורי,False
חמינאי,רגיל,119,מיהו בן דוד בימינו,סידורי,False
חמינאי,רגיל,119,מלחמת החרמה,סידורי,False
חמינאי,גדול,119,מלחמת החרמה,סידורי,False
חמינאי,רגיל,119,מנחת בכורים,סידורי,False
חמינאי,גדול,119,מנחת בכורים,סידורי,False
חמינאי,גדול,119,נשמתי משה,סידורי,False
חמינאי,רגיל,119,נשמתי משה,סידורי,False
חמינאי,גדול,119,סוד צמח דוד המלך,סידורי,False
חמינאי,רגיל,119,סוד צמח דוד המלך,סידורי,False
חמינאי,רגיל,119,סודו מלכות דויד,סידורי,False
חמינאי,גדול,119,סודו מלכות דויד,סידורי,False
חמינאי,גדול,119,סודך פלא צמח דוד,סידורי,False
חמינאי,רגיל,119,סודך פלא צמח דוד,סידורי,False
חמינאי,גדול,119,סימני המשיח,סידורי,False
חמינאי,רגיל,119,סימני המשיח,סידורי,False
חמינאי,גדול,119,עולם תחתון,סידורי,False
חמינאי,רגיל,119,עולם תחתון,סידורי,False
חמינאי,רגיל,119,עם ישראל יגאל,סידורי,False
חמינאי,גדול,119,עם ישראל יגאל,סידורי,False
חמינאי,גדול,119,פרצוף אלהים,סידורי,False
חמינאי,רגיל,119,פרצוף אלהים,סידורי,False
חמינאי,רגיל,119,צמח דוד למענך,סידורי,False
חמינאי,גדול,119,צמח דוד למענך,סידורי,False
חמינאי,גדול,119,קבלת מלכות,סידורי,False
חמינאי,רגיל,119,קבלת מלכות,סידורי,False
חמינאי,רגיל,119,רעידת אדמה גדלה,סידורי,False
חמינאי,גדול,119,רעידת אדמה גדלה,סידורי,False
חמינאי,גדול,119,שנת משיחי,סידורי,False
חמינאי,רגיל,119,שנת משיחי,סידורי,False
חמינאי,גדול,119,שער הנ הסוף,סידורי,False
חמינאי,רגיל,119,שער הנ הסוף,סידורי,False
חמינאי,גדול,119,שרפת חמץ,סידורי,False
חמינאי,רגיל,119,שרפת חמץ,סידורי,False
חמינאי,רגיל,119,תאריך כניסה,סידורי,False
חמינאי,גדול,119,תאריך כניסה,סידורי,False
חמינאי,רגיל,119,תרום ימינך,סידורי,False
חמינאי,גדול,119,תרום ימינך,סידורי,False
חמינאי,גדול,119,איזון אדם,רגיל,False
חמינאי,רגיל,119,איזון אדם,רגיל,False
חמינאי,רגיל,119,ביבי המלך,רגיל,False
חמינאי,גדול,119,ביבי המלך,רגיל,False
חמינאי,גדול,119,בן אוני,רגיל,False
חמינאי,רגיל,119,בן אוני,רגיל,False
חמינאי,רגיל,119,דויד המלך,רגיל,False
חמינאי,גדול,119,דויד המלך,רגיל,False
חמינאי,גדול,119,המלמד,רגיל,False
חמינאי,רגיל,119,המלמד,רגיל,False
חמינאי,רגיל,119,טעם,רגיל,False
חמינאי,גדול,119,טעם,רגיל,False
חמינאי,מסתתר,160,דעאש מסתתר,אלבם,False
חמינאי,מסתתר,160,דרקון,אלבם,False
חמינאי,מסתתר,160,הסוף,אלבם,False
חמינאי,מסתתר,160,מקוה,אלבם,False
חמינאי,מסתתר,160,טילים,אתבש,True
חמינאי,מסתתר,160,להים,אתבש,False
חמינאי,מסתתר,160,מילה,אתבש,True
חמינאי,מסתתר,160,ממלכה,אתבש,True
חמינאי,מסתתר,160,נפש רוח,אתבש,False
חמינאי,מסתתר,160,עוזר,אתבש,False
חמינאי,מסתתר,160,קליפה,אתבש,True
חמינאי,מסתתר,160,תן לי כח,אתבש,False
חמינאי,מסתתר,160,המלוכה לדויד,גדול,False
חמינאי,מסתתר,160,יודע סוד,גדול,False
חמינאי,מסתתר,160,צליל,גדול,False
חמינאי,מסתתר,160,ה הו הוה הוהי= הכפלה,מסתתר,False
חמינאי,מסתתר,160,יודוך עמים כולם,מסתתר,False
חמינאי,מסתתר,160,מספר,מסתתר,False
חמינאי,מסתתר,160,עולם דיגיטלי,מסתתר,False
חמינאי,מסתתר,160,עולם דיגיטלי,מסתתר,False
חמינאי,מסתתר,160,אברהם יצחק ישראל,סידורי,False
חמינאי,מסתתר,160,אתה השליח לגאולתנו,סידורי,False
