phrase,source,researcher,verified,corpus_role,target_value,package_cluster,availability_state,confidence,reason_rule,sensitivity,notes_provenance
העולם יקבל אותי כמלך המשיח האחרון,excel_import,,False,research_vocabulary,1453,none,deep_research,MEDIUM,unverified_with_notes,normal,רגיל לפני אחרי
הפתעת המשיח האמיתי האחרון,excel_import,,True,thematic_corpus,2054,none,public_expanded,MEDIUM,verified_default,normal,מסתתר
הצלקת סימן זהוי משיחי,excel_import,,True,thematic_corpus,1181,none,public_expanded,MEDIUM,verified_default,normal,(none)
הצמח יקבל דרגת משיח,excel_import,,True,thematic_corpus,1250,none,public_expanded,MEDIUM,verified_default,normal,מילוי - 2216 אחרי
הקדוש ברוך הוא בחר בו למשיח בזמן הזה,excel_import,,False,research_vocabulary,1377,none,deep_research,MEDIUM,unverified_with_notes,normal,סת
הקדוש ברוך הוא בחר בו למשיחו האחרון,excel_import,,False,research_vocabulary,1537,none,deep_research,MEDIUM,unverified_with_notes,normal,ריבוע גדול
הקץ 1335,excel_import,,False,research_vocabulary,195,none,deep_research,LOW,unverified_bare,normal,הקץ 1335
הרב ציון ברכה גילה את סוד המשיח ∆,excel_import,,False,research_vocabulary,5776,none,deep_research,LOW,unverified_bare,normal,(none)
הרב ציון ברכה יודע את סוד המשיח,excel_import,,False,research_vocabulary,1514,none,deep_research,LOW,unverified_bare,normal,(none)
השגחה פרטית למשיח,excel_import,,True,thematic_corpus,1408,none,public_expanded,MEDIUM,verified_default,normal,פי 5 - אתבש
השגחה פרטית למשיח האמיתי 3960 במילוי,excel_import,,False,research_vocabulary,3960,none,deep_research,LOW,unverified_bare,normal,השגחה פרטית למשיח האמיתי 3960 במילוי
השנה אהיה בחזקת משיח,excel_import,,True,thematic_corpus,1256,none,public_expanded,MEDIUM,verified_default,normal,במדבר רבה - פי 5
השנה משיח בן דוד,excel_import,,True,thematic_corpus,784,none,public_expanded,MEDIUM,verified_default,normal,פי 5 - מילוי דמילוי - גדול 7170
השנה שנת הגאולה האחרונה השלמה,excel_import,,False,research_vocabulary,1815,none,deep_research,MEDIUM,unverified_with_notes,normal,רגיל ומלים
השפר של משיח אחרון בעתה,excel_import,,False,research_vocabulary,2015,none,deep_research,LOW,unverified_bare,normal,(none)
התאחדות משיח בן יוסף ומשיח בן דוד,excel_import,,False,research_vocabulary,1820,none,deep_research,LOW,unverified_bare,normal,(none)
התגלות אלהית לצמח המשיח בי טבת,excel_import,,False,research_vocabulary,2244,none,deep_research,MEDIUM,unverified_with_notes,normal,ריבוע רגיל
התגלות אליהו והמשיח בעוד ארבעים יום,excel_import,,False,research_vocabulary,1726,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי דה מילוי
התגלות אליהו והמשיח בשנה החדשה,excel_import,,False,research_vocabulary,1944,none,deep_research,MEDIUM,unverified_with_notes,normal,434 - סת
התגלות אליהו והמשיח בשנה הנוכחית,excel_import,,False,research_vocabulary,2121,none,deep_research,MEDIUM,unverified_with_notes,normal,אתבש
התגלות אליהו והמשיח בשנת,excel_import,,True,thematic_corpus,2017,none,public_expanded,MEDIUM,verified_default,normal,(none)
התגלות אליהו נביאך למשיחך,excel_import,,True,thematic_corpus,1387,none,public_expanded,MEDIUM,verified_default,normal,אחרי גדול
התגלות גואל אחרון,excel_import,,True,thematic_corpus,1149,none,public_expanded,MEDIUM,verified_default,normal,אתבש
התגלות הגואל מילוי,excel_import,,True,thematic_corpus,985,none,public_expanded,MEDIUM,verified_default,normal,התגלות הגואל מילוי
התגלות המשיח בהיסח הדעת,excel_import,,True,thematic_corpus,1771,none,public_expanded,MEDIUM,verified_default,normal,אתבש
התגלות המשיח בחודש הבא,excel_import,,True,thematic_corpus,1535,none,public_expanded,MEDIUM,verified_default,normal,רת סת - =י 5 - 552 - לפני
התגלות המשיח בחמש שבע שבע שש,excel_import,,False,research_vocabulary,2901,none,deep_research,MEDIUM,unverified_with_notes,normal,אחרי
התגלות המשיח בעשירי בטבת,excel_import,,True,thematic_corpus,2212,none,public_expanded,MEDIUM,verified_default,normal,(none)
התגלות המשיח בשבע מאות שבעים ושש,excel_import,,False,research_vocabulary,3056,none,deep_research,MEDIUM,unverified_with_notes,normal,רת
התגלות המשיח האחרון,excel_import,,True,thematic_corpus,1477,none,public_expanded,MEDIUM,verified_default,normal,לפני
התגלות המשיח האמיתי,excel_import,,True,thematic_corpus,1673,none,public_expanded,MEDIUM,verified_default,normal,אחרי - 5660 - אטבח - פי 5
התגלות המשיח לעם ישראל,excel_import,,True,thematic_corpus,1888,none,public_expanded,MEDIUM,verified_default,normal,גדול
התגלות המשיח תריג,excel_import,,True,thematic_corpus,1820,none,public_expanded,MEDIUM,verified_default,normal,(none)
התגלות י ה ו ה ומשיח,excel_import,,False,research_vocabulary,1234,none,deep_research,LOW,unverified_bare,normal,(none)
התגלות מלך המשיח בימינו,excel_import,,True,thematic_corpus,1415,none,public_expanded,MEDIUM,verified_default,normal,סת - 363 אות שלישית
התגלות מלך המשיח בשנה הנוכחית,excel_import,,False,research_vocabulary,2153,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי
התגלות מלך המשיח לישראל,excel_import,,True,thematic_corpus,1868,none,public_expanded,MEDIUM,verified_default,normal,אתבש
התגלות משיחך האחרון,excel_import,,True,thematic_corpus,1492,none,public_expanded,MEDIUM,verified_default,normal,פי 5 - אתבש
"התגלות ר""מ משיח צדקנו",excel_import,,False,research_vocabulary,1692,none,deep_research,LOW,unverified_bare,normal,(none)
התגלותו כמשיח יהוה ביטבת,excel_import,,True,thematic_corpus,1677,none,public_expanded,MEDIUM,verified_default,normal,מילוי =פי 5
התגלותו של משיח אחרון בעתה,excel_import,,False,research_vocabulary,2280,none,deep_research,MEDIUM,unverified_with_notes,normal,מיקום
התגלותו של משיח בעתה,excel_import,,True,thematic_corpus,2015,none,public_expanded,MEDIUM,verified_default,normal,(none)
התגלותך כמשיח בעוד שלשים וחמשה יום,excel_import,,False,research_vocabulary,2419,none,deep_research,MEDIUM,unverified_with_notes,normal,אחרי =פי 5
התעברות נשמת משיח בנבחר,excel_import,,True,thematic_corpus,2493,none,public_expanded,MEDIUM,verified_default,normal,אתבש =פי 5
התרעות המשיח לישראל,excel_import,,True,thematic_corpus,2015,none,public_expanded,MEDIUM,verified_default,normal,(none)
"וְזֹאת לִיהוּדָה, וַיֹּאמַר, שְׁמַע יְהוָה קוֹל יְהוּדָה, וְאֶל-עַמּוֹ תְּבִיאֶנּוּ; יָדָיו רָב לוֹ, וְעֵזֶר מִצָּרָיו תִּהְיֶה התגלות מלך המשיח בחמשת אלפים שבע מאות שבעים ושש",excel_import,,False,research_vocabulary,2660,none,deep_research,LOW,unverified_bare,normal,(none)
וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים ביאת המשיח באלפיים חמש עשרה - מילוי,excel_import,,False,research_vocabulary,14000,none,deep_research,LOW,unverified_bare,normal,(none)
וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים ביאת המשיח באלפיים חמש עשרה-מיקום האות -70000-מילוי =פי 5,excel_import,,False,research_vocabulary,4440,none,deep_research,LOW,unverified_bare,normal,(none)
וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים הגאולה -רגיל ואותיות -18200-רגיל ואותיות,excel_import,,False,research_vocabulary,26600,none,deep_research,LOW,unverified_bare,normal,(none)
וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים הגאולה האמיתית-לפני -12020-פי 5,excel_import,,False,research_vocabulary,39600,none,deep_research,LOW,unverified_bare,normal,(none)
וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים. משיח בן דויד -33700-לפני =פי 5,excel_import,,False,research_vocabulary,3960,none,deep_research,LOW,unverified_bare,normal,(none)
ומביא גואל לבני בניהם למען שמו באהבה,excel_import,,False,research_vocabulary,849,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
"וְשָׁב יְהוָה אֱלֹהֶיךָ אֶת-שְׁבוּתְךָ, וְרִחֲמֶךָ; וְשָׁב, וְקִבֶּצְךָ מִכָּל-הָעַמִּים, אֲשֶׁר הֱפִיצְךָ יְהוָה אֱלֹהֶיךָ, שָׁמָּה. אִם-יִהְיֶה נִדַּחֲךָ, בִּקְצֵה הַשָּׁמָיִם--מִשָּׁם, יְקַבֶּצְךָ ",excel_import,,False,research_vocabulary,3580,none,deep_research,LOW,unverified_bare,normal,(none)
זאת הברכה נבואת ביאת המשיח,excel_import,,False,research_vocabulary,1875,none,deep_research,MEDIUM,unverified_with_notes,normal,רגיל ומילוי - 1335 - אטבח
זאת הברכה נבואת ביאתי כמשיח בימינו,excel_import,,False,research_vocabulary,2018,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי
זאת הברכה נבואת ביאתי כמשיחך,excel_import,,False,research_vocabulary,1920,none,deep_research,MEDIUM,unverified_with_notes,normal,מילוי
זאת הברכה נבואת משה ביאת מלך המשיח,excel_import,,False,research_vocabulary,2310,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
זאת הברכה נבואת משה על המשיח,excel_import,,False,research_vocabulary,1907,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
זאת הברכה נבואת משה על המשיח האחרון,excel_import,,False,research_vocabulary,2177,none,deep_research,MEDIUM,unverified_with_notes,normal,מסתתר
זה אורו של משיח,excel_import,,True,thematic_corpus,913,none,public_expanded,MEDIUM,verified_default,normal,(none)
זה אני משיח אמיתי,excel_import,,True,thematic_corpus,892,none,public_expanded,MEDIUM,verified_default,normal,אתבש
זה אני משיח אמתי,excel_import,,True,thematic_corpus,882,none,public_expanded,MEDIUM,verified_default,normal,לפני
זה דור המשיח בעתה,excel_import,,True,thematic_corpus,1062,none,public_expanded,MEDIUM,verified_default,normal,אחרי גדול
זה סודו של משיח,excel_import,,True,thematic_corpus,776,none,public_expanded,MEDIUM,verified_default,normal,(none)
זוהי שנת ביאת מלך המשיח,excel_import,,False,research_vocabulary,1644,none,deep_research,MEDIUM,unverified_with_notes,normal,אחרי
זוהי שנת ביאתי כמשיח,excel_import,,True,thematic_corpus,1579,none,public_expanded,MEDIUM,verified_default,normal,לפני
זוהי שנת ביאתי כמשיחך האמיתי,excel_import,,False,research_vocabulary,2065,none,deep_research,MEDIUM,unverified_with_notes,normal,משולש
זיקי ומשיחי האחרון,excel_import,,True,thematic_corpus,771,none,public_expanded,MEDIUM,verified_default,normal,"לפני - 5140 אתב""ש - פי 5"
זכינו להיות דור המשיח האמיתי,excel_import,,False,research_vocabulary,1583,none,deep_research,MEDIUM,unverified_with_notes,normal,לפני
זכינו להיות דור המשיח האמיתי האחרון,excel_import,,False,research_vocabulary,1853,none,deep_research,MEDIUM,unverified_with_notes,normal,פי 5 - סופי תיבות
זכינו להיות דור מלך המשיח האמיתי,excel_import,,False,research_vocabulary,1673,none,deep_research,MEDIUM,unverified_with_notes,normal,סת
זכית להיות הגואל בעתה,excel_import,,True,thematic_corpus,1410,none,public_expanded,MEDIUM,verified_default,normal,משולש
זמן ביאת המשיח בספר דניאל פרק יב 1290 1335 - סת,excel_import,,False,research_vocabulary,2660,none,deep_research,LOW,unverified_bare,normal,זמן ביאת המשיח בספר דניאל פרק יב 1290 1335 - סת
