# NUMERIC CLAIM LEDGER v2 — re-adjudicated under gematria_db_first_and_enrich_law v3
# DB-first (gematria_words 12,580 anchor phrases) + full registered-method sweep + historical
# operators + system-law transforms + ktiv male/haser expansion (ktiv_male_haser_repair_law v2).
# ORTHOGRAPHIC_CANDIDATE_SPECULATIVE = a GENERATED spelling that happens to hit; per ktiv law it is
# tier-C and is NOT counted as a resolution. Only ATTESTED (corpus-backed) variants resolve.
# source	class	claimed_value	phrase	detail	anchor_note	posts
# TOTALS: ENGINE_MATCH=1579 | NOT_ENGINE_REPRODUCED=1000 | SOURCE_NATIVE_VARIANT=162 | SYSTEM_LAW_APPLICATION=74 | ORTHOGRAPHIC_CANDIDATE_SPECULATIVE=30 | ORTHOGRAPHIC_VARIANT_MATCH_ATTESTED=10 | NEAR_MISS_<=3=9
eq	ENGINE_MATCH	878	סמל צהל יהונתן אליאס	ragil		102
eq	ENGINE_MATCH	784	דן תורן	misratar		102
eq	NOT_ENGINE_REPRODUCED	710	נסתר וכן זה רמז לתאריך שמחת תורה	ragil=3065	value also held by 97 corpus anchor(s) e.g. אבנים טובות(ribua)	102
eq	NOT_ENGINE_REPRODUCED	878	הגאולה זה בהבנת דבר מתוך דבר	ragil=1399	value also held by 84 corpus anchor(s) e.g. אותו ואת בנו(ragil)	102
eq	SYSTEM_LAW_APPLICATION	83	וגם מרמז לנו פ"ג	fn_milui_only mod100		281
eq	ENGINE_MATCH	12	גוג	gadol; ragil; siduri		281
eq	SYSTEM_LAW_APPLICATION	58	ומגוג ומגוג	miluy/10 zero-drop; triangle_reverse_calc mod100		281
eq	NOT_ENGINE_REPRODUCED	70	ומגוג ומגוג	ragil=116	value also held by 192 corpus anchor(s) e.g. אב(albam)	281
eq	SYSTEM_LAW_APPLICATION	83	מספר הפרק	miluy mod100		281
eq	NOT_ENGINE_REPRODUCED	520	אותיות	ragil=823	value also held by 109 corpus anchor(s) e.g. אבני זכרון(misratar)	281
eq	ENGINE_MATCH	130	מילים	ragil		281
eq	SYSTEM_LAW_APPLICATION	19	פסוקים	gadol digit-sum		281
eq	NOT_ENGINE_REPRODUCED	669	סה"כ	ragil=85	value also held by 62 corpus anchor(s) e.g. אביי ורבא(ribua)	281
eq	NOT_ENGINE_REPRODUCED	752	סה"כ עם מספר הפרק פ"ג	ragil=1043	value also held by 69 corpus anchor(s) e.g. אומר ועושה(atbash)	281
eq	ENGINE_MATCH	669	במלחמת עולם ג'	ragil		281
eq	ENGINE_MATCH	669	הקורונה בקץ הימים"	ragil		281
eq	ENGINE_MATCH	669	מפוזר ומפורד"	gadol; ragil		281
eq	ENGINE_MATCH	669	יסורים של אהבה"	ragil		281
eq	ENGINE_MATCH	752	מלכות רומי"	gadol; ragil		281
eq	ENGINE_MATCH	1234	מלך רומי העשירי הוא רוסיה"	ragil		281
eq	NOT_ENGINE_REPRODUCED	1234	אות הגאולה תשפ"ב	ragil=1239	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	281
eq	NOT_ENGINE_REPRODUCED	1234	ארבעים וחמישה צדיקים במירון"	ragil=1254	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	281
eq	ENGINE_MATCH	1234	התגלות השכינה"	gadol; ragil		281
eq	ENGINE_MATCH	1234	סמוך לימות המשיח הדבר הגדול"	ragil		281
eq	SOURCE_NATIVE_VARIANT	1234	בא המועד של ביאת משיח"	gadol+מילים; gadol_calc+מילים; ragil+מילים; ragil_calc+מילים		281
eq	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	1234	ותופיע ותמלוך עלינו"	GOVERNED_ORTHOGRAPHIC_CANDIDATE «ותופיע ותמלוך עלינ"» (ragil)		281
eq	NEAR_MISS_<=3	1234	וגאלתי התשפ"ב"	gadol=1237(-3); ragil=1237(-3)	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	281
eq	ENGINE_MATCH	1234	והוצאתי אתכם מן העמים"	ragil		281
eq	NOT_ENGINE_REPRODUCED	1234	וינפש"	ragil=446	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	281
eq	ENGINE_MATCH	1234	שנת שמיטה אליהו הנביא"	gadol; ragil		281
eq	SOURCE_NATIVE_VARIANT	1234	יום הדין הגדול והנורא התשפ"ב	ragil+מילים+כולל		281
eq	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	1234	קץ שם לחשך חג הפורים"	GOVERNED_ORTHOGRAPHIC_CANDIDATE «קץ שם לחשך חג הפרים"» (ragil)		281
eq	ENGINE_MATCH	1234	הפצצת הכור האטום האיראני"	ragil		281
eq	NOT_ENGINE_REPRODUCED	1234	ארה"ב סין מלחמה התשפ"ג"	ragil=1239	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	281
eq	ENGINE_MATCH	477	אתמול	gadol; gadol_calc; ragil; ragil_calc		281
eq	ENGINE_MATCH	10	ד	kadmi; kadmi_gadol		1322
eq	SYSTEM_LAW_APPLICATION	10	חודש טבת הוא החודש העשירי	siduri mod100		1322
eq	ENGINE_MATCH	988	מתנת חנם	ragil		1322
eq	NOT_ENGINE_REPRODUCED	22	כזכור עשרה בטבת	ragil=1241	value also held by 107 corpus anchor(s) e.g. אבידה(ragil)	1322
eq	NOT_ENGINE_REPRODUCED	358	שימו לב הגימטריה הרגילה	ragil=923	value also held by 126 corpus anchor(s) e.g. אגוז לוז עצם לחיים(ragil)	1322
eq	NOT_ENGINE_REPRODUCED	1358	שימו לב הגימטריה הרגילה	ragil=923	value also held by 45 corpus anchor(s) e.g. אבשלום(ribua)	1322
eq	ENGINE_MATCH	478	מלאכי רוזנפלד	gadol; ragil		1322
eq	ENGINE_MATCH	478	גוג ומגוג	miluy		1322
eq	SYSTEM_LAW_APPLICATION	26	שם הויה	gadol mod100		1322
eq	NOT_ENGINE_REPRODUCED	474	כזכור בימינו	ragil=371	value also held by 78 corpus anchor(s) e.g. אות זין(ragil)	1323
eq	ENGINE_MATCH	1234	רשת האינטרנט	gadol; ragil		1545
eq	NOT_ENGINE_REPRODUCED	1234	שער נון במילוי האותיות	ragil=1602	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	1545
eq	NOT_ENGINE_REPRODUCED	676	המסתתר	ragil=1105	value also held by 73 corpus anchor(s) e.g. אל השמש(ragil)	1545
eq	NOT_ENGINE_REPRODUCED	1335	אינטרנט איראן גוג ומגוג" עם האותיות והמילים	ragil=1740	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	1545
eq	ENGINE_MATCH	256	מה פעל אל"	gadol; ragil		1545
eq	SOURCE_NATIVE_VARIANT	1820	כעת יאמר ליעקב" וכו' עם המילים והכולל	fn_milui_only+מילים+כולל		1545
eq	NOT_ENGINE_REPRODUCED	1820	ב	ragil=2	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1545
eq	NOT_ENGINE_REPRODUCED	18	ח"י עמוד האמצע	ragil=344	value also held by 85 corpus anchor(s) e.g. אגן(siduri)	1545
eq	NOT_ENGINE_REPRODUCED	1820	מספר המילים שדיבר יעקב עם רחל ולאה	ragil=1603	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1545
eq	NOT_ENGINE_REPRODUCED	1820	פסוקי ברכת כהנים	ragil=1003	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1545
eq	ORTHOGRAPHIC_VARIANT_MATCH_ATTESTED	819	דוד מלך ישראל חי וקיים	ATTESTED_VARIANT «דוד מלך ישראל חי וקים» (ragil)		1545
eq	SYSTEM_LAW_APPLICATION	21	שירת הים	miluy mod100		1545
eq	NOT_ENGINE_REPRODUCED	38220	שירת הים	ragil=965	value not held by any corpus anchor	1545
eq	NOT_ENGINE_REPRODUCED	21	כוח שם אהי"ה	ragil=395	value also held by 90 corpus anchor(s) e.g. אדע(siduri)	1545
eq	NOT_ENGINE_REPRODUCED	1820	יום א' ניסן	ragil=227	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1545
eq	NOT_ENGINE_REPRODUCED	1820	מלכות השם המפורש	ragil=1472	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1545
eq	ENGINE_MATCH	1111	ומפלי"א לעשו"ת"	misratar		1545
eq	NOT_ENGINE_REPRODUCED	110	יחוד השם	ragil=373	value also held by 214 corpus anchor(s) e.g. אב האמונה(ragil)	1545
eq	NOT_ENGINE_REPRODUCED	111	עם הכולל	ragil=201	value also held by 186 corpus anchor(s) e.g. א(miluy)	1545
eq	ENGINE_MATCH	111	מסוה	gadol; ragil		1545
eq	NOT_ENGINE_REPRODUCED	365	המסתתר	ragil=1105	value also held by 62 corpus anchor(s) e.g. אהבה ורצון(ragil)	1545
eq	NOT_ENGINE_REPRODUCED	22	יום י' טבת	ragil=477	value also held by 107 corpus anchor(s) e.g. אבידה(ragil)	1387
eq	NOT_ENGINE_REPRODUCED	424	וזה מאד סימבולי ל'דונלד טראמפ	ragil=675	value also held by 102 corpus anchor(s) e.g. אבל אשמים(ragil)	10
eq	ENGINE_MATCH	216	אלוקים הוא טוב	ragil; ragil_calc		10
eq	ENGINE_MATCH	216	הארי	gadol; ragil		10
eq	ENGINE_MATCH	216	אריה	gadol; gadol_calc; ragil; ragil_calc		10
eq	NOT_ENGINE_REPRODUCED	3338	כה תאמר לבני ישראל אהיה שלחני אליכם"	ragil=1819	value also held by 16 corpus anchor(s) e.g. אתרג לולב הדס ערבה(miluy)	10
eq	ENGINE_MATCH	958	משיח שקר	gadol; ragil		10
eq	ENGINE_MATCH	1426	תיקון עצמי	gadol		10
eq	ENGINE_MATCH	776	טיל מתפזר	gadol; ragil		10
eq	NOT_ENGINE_REPRODUCED	1776	חמינאי הוא המנהיג העליון החדש של איראן	ragil=1324	value also held by 35 corpus anchor(s) e.g. אהל המת(kadmi)	10
eq	ENGINE_MATCH	50	האדם	ragil		10
eq	ENGINE_MATCH	123	מלחמה	gadol; ragil		10
eq	NOT_ENGINE_REPRODUCED	1400	עת הזמיר הגיע"	ragil=820	value also held by 65 corpus anchor(s) e.g. אבוא היום(atbash)	55
eq	NOT_ENGINE_REPRODUCED	1424	עת הזמיר הגיע"	ragil=820	value also held by 31 corpus anchor(s) e.g. אדם קרוב אצל עצמו(atbash)	55
eq	ENGINE_MATCH	59	נט	atbash; gadol; ragil		55
eq	ENGINE_MATCH	566	שריון	ragil		55
eq	NOT_ENGINE_REPRODUCED	666	שלג	ragil=333	value also held by 67 corpus anchor(s) e.g. אבנים גדולות(albam)	55
eq	SOURCE_NATIVE_VARIANT	340	ליל הסדר	gadol+כולל; ragil+כולל		55
eq	ENGINE_MATCH	51	אייל	gadol; gadol_calc; ragil; ragil_calc		55
eq	ENGINE_MATCH	51	אדום	ragil; ragil_calc		55
eq	ENGINE_MATCH	747	קול התור	gadol; ragil		55
eq	NOT_ENGINE_REPRODUCED	611	עוד קשר למשה רבינו התור	ragil=1934	value also held by 88 corpus anchor(s) e.g. אבות על בנים(ragil)	55
eq	SOURCE_NATIVE_VARIANT	238	סה"כ	miluy+3כוללים; miluy+אותיות		55
eq	NOT_ENGINE_REPRODUCED	5	שם הויה ב"ה שכבר מראה על גילוי	ragil=1300	value also held by 29 corpus anchor(s) e.g. אבא(kadmi)	1211
eq	NOT_ENGINE_REPRODUCED	26	שם הויה ב"ה שכבר מראה על גילוי	ragil=1300	value also held by 99 corpus anchor(s) e.g. אבוא(kadmi)	1211
eq	NOT_ENGINE_REPRODUCED	782	אלוהי אברהם אלוהי יצחק ואלוהי יעקב"	ragil=800	value also held by 59 corpus anchor(s) e.g. אובמה וערב רב עמלק(misratar)	1211
eq	NOT_ENGINE_REPRODUCED	782	אם כך ולפי זה יוצא בשפת	ragil=1108	value also held by 59 corpus anchor(s) e.g. אובמה וערב רב עמלק(misratar)	1211
eq	ENGINE_MATCH	782	חביב אדם שנברא בצלם"	ragil		1211
eq	NOT_ENGINE_REPRODUCED	776	כמו שנאמר הרבה כאן באתר על תשעו	ragil=2419	value also held by 270 corpus anchor(s) e.g. אגלה אותך בקרוב(ragil)	1211
eq	ENGINE_MATCH	782	כוכב שביט הגדול יפל על העלם	ragil		1211
eq	ENGINE_MATCH	782	יחריב את העולם	ragil		1211
eq	NOT_ENGINE_REPRODUCED	782	מעל פני האדמה באסן טבע גדל מאד	ragil=611	value also held by 59 corpus anchor(s) e.g. אובמה וערב רב עמלק(misratar)	1211
eq	ENGINE_MATCH	782	גלי צונמי בישראל	gadol; ragil		1211
eq	ENGINE_MATCH	782	בתשעה באב	gadol; ragil		1211
eq	ENGINE_MATCH	782	עקדת יצחק	gadol; ragil		1211
eq	ENGINE_MATCH	782	הזדמנות אחרונה	gadol; ragil		1211
eq	ENGINE_MATCH	782	עולים לירושלים	ragil		1211
eq	SOURCE_NATIVE_VARIANT	782	הדרך לגאולה	albam+אותיות+כולל		1211
eq	ENGINE_MATCH	782	הגדה של פסח אפיקומן	ragil		1211
eq	ENGINE_MATCH	782	הרקיע השביעי	gadol; ragil		1211
eq	ENGINE_MATCH	1266	שינוי תודעתי"	gadol; ragil		1211
eq	ENGINE_MATCH	1266	קץ מלכות הרשעה"	ragil		1211
eq	ENGINE_MATCH	1266	קידוש סכות שני	gadol; ragil		1211
eq	NOT_ENGINE_REPRODUCED	1266	הושע נא רבה חג הסוכות יום ז	ragil=1210	value also held by 42 corpus anchor(s) e.g. אהבתי ליהוה נצחית(atbash)	1211
eq	ENGINE_MATCH	777	אסנות גדלים יהיו בעלם	ragil; ragil_calc		1211
eq	ENGINE_MATCH	777	עולם הקליפות	ragil		1211
eq	ENGINE_MATCH	777	בישראל מחולקים	ragil		1211
eq	ENGINE_MATCH	777	והיו לטטפת בין עיניך	ragil		1211
eq	ENGINE_MATCH	777	שער אור	gadol; ragil		1211
eq	NOT_ENGINE_REPRODUCED	777	לא לפחד כלל	ragil=233	value also held by 73 corpus anchor(s) e.g. אבנה המקדש האחרון(ragil)	1211
eq	NOT_ENGINE_REPRODUCED	7	אהיה שרומז לאור הכתר שעתיד להתגלות ולכלות	ragil=3586	value also held by 40 corpus anchor(s) e.g. אבד(ragil)	1211
eq	NOT_ENGINE_REPRODUCED	21	אהיה שרומז לאור הכתר שעתיד להתגלות ולכלות	ragil=3586	value also held by 90 corpus anchor(s) e.g. אדע(siduri)	1211
eq	ENGINE_MATCH	852	שבעים נפש"	ragil		1211
eq	ENGINE_MATCH	852	ונושנתם	ragil		1211
eq	ENGINE_MATCH	424	בשבעים	ragil		1211
eq	NOT_ENGINE_REPRODUCED	424	מסתתר	ragil=1100	value also held by 102 corpus anchor(s) e.g. אבל אשמים(ragil)	1313
eq	ENGINE_MATCH	386	דוד בן ישי	ragil		1313
eq	ENGINE_MATCH	424	ריידר	gadol; ragil		1159
eq	NOT_ENGINE_REPRODUCED	218	שזה גימטריה של ירח	ragil=1137	value also held by 78 corpus anchor(s) e.g. אזהרה(ragil)	1159
eq	ENGINE_MATCH	204	צדיק	gadol; ragil		68
eq	ENGINE_MATCH	110	נס	gadol; ragil		68
eq	ENGINE_MATCH	136	קול	gadol; ragil		68
eq	ENGINE_MATCH	631	הבחירות	gadol; ragil		68
eq	NOT_ENGINE_REPRODUCED	604	ל י ס י י ד ס"	ragil=184	value also held by 61 corpus anchor(s) e.g. אברהם אבינו(albam)	68
eq	NOT_ENGINE_REPRODUCED	844	לוס אנג'לס	ragil=240	value also held by 67 corpus anchor(s) e.g. אדם מועד לעולם(atbash)	68
eq	NOT_ENGINE_REPRODUCED	452	תשפה	ragil=785	value also held by 75 corpus anchor(s) e.g. אני לדודי(kadmi)	68
eq	ENGINE_MATCH	452	מקדש	misratar		68
eq	ENGINE_MATCH	28	יחי'	gadol; ragil; siduri		197
eq	ENGINE_MATCH	111	אלפ	gadol; gadol_calc; ragil; ragil_calc		197
eq	ENGINE_MATCH	86	אלהים	ragil; ragil_calc		197
eq	ENGINE_MATCH	218	צמצום	misratar		197
eq	ENGINE_MATCH	218	ירח	gadol; ragil		197
eq	ENGINE_MATCH	533	כף זכות	ragil		197
eq	ENGINE_MATCH	855	חרבות ברזל	gadol; ragil		1371
eq	ENGINE_MATCH	855	ענוים הגיע זמן גאלתכם	ragil		1371
eq	ENGINE_MATCH	855	פטום הקטורת	ragil		1371
eq	NOT_ENGINE_REPRODUCED	4	הקדוש שעה אחת בשבת קודש שכרו הוא	ragil=2851	value also held by 31 corpus anchor(s) e.g. אב(kadmi)	1371
eq	NOT_ENGINE_REPRODUCED	39	שעות בשנה	ragil=1133	value also held by 185 corpus anchor(s) e.g. אביט(ribua)	1371
eq	NOT_ENGINE_REPRODUCED	0	כלומר	ragil=296	value not held by any corpus anchor	1371
eq	NOT_ENGINE_REPRODUCED	950	כפול מאה	ragil=182	value also held by 66 corpus anchor(s) e.g. אהבתי לך לעולם(albam)	1371
eq	ENGINE_MATCH	776	חיסול יחיא סינוואר ברפיח	gadol; ragil		86
eq	ENGINE_MATCH	683	חוסל יחיא סינוואר מנהיג חמאס	gadol; ragil		86
eq	ENGINE_MATCH	1358	חוסל יחיא סינוואר מנהיג ארגון טרור חמאס	ragil		86
eq	ENGINE_MATCH	424	גלעד שליט	misratar		86
eq	ENGINE_MATCH	500	נתן	ragil		86
eq	ENGINE_MATCH	35	יהודי	gadol; ragil; siduri		86
eq	ENGINE_MATCH	350	יהודי	atbash		86
eq	ENGINE_MATCH	14	יד	gadol; ragil; siduri		86
eq	NOT_ENGINE_REPRODUCED	2701	ים את השמים ואת הארץ"	ragil=1549	value also held by 18 corpus anchor(s) e.g. אלהי ישראל בימינו(kadmi)	86
eq	NOT_ENGINE_REPRODUCED	1376	ב ר א ש י ת	ragil=913	value also held by 30 corpus anchor(s) e.g. אוהב שלום(ribua)	86
eq	SYSTEM_LAW_APPLICATION	7	ן	gadol digit-sum; miluy digit-sum		1248
eq	ENGINE_MATCH	851	הסוף להסתרה	ragil		1248
eq	ENGINE_MATCH	851	נתניהו טראמפ	gadol; ragil		1248
eq	ENGINE_MATCH	207	גדר	gadol; ragil		1248
eq	SYSTEM_LAW_APPLICATION	800	פ	gadolx10 decimal-scaling; ragilx10 decimal-scaling		1248
eq	NOT_ENGINE_REPRODUCED	990	משיח בן יוסף	ragil=566	value also held by 59 corpus anchor(s) e.g. אור שבעת הימים(misratar)	1248
eq	NOT_ENGINE_REPRODUCED	424	כמו ש"דונלד טראמפ	ragil=790	value also held by 102 corpus anchor(s) e.g. אבל אשמים(ragil)	982
eq	ENGINE_MATCH	222	רכב	gadol; ragil		982
eq	NOT_ENGINE_REPRODUCED	333	שכחה' וחוזר חלילה	ragil=643	value also held by 71 corpus anchor(s) e.g. אגאלכם(kadmi)	982
eq	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	852	אילומינטי	GOVERNED_ORTHOGRAPHIC_CANDIDATE «אילומינט» (miluy)		982
eq	ENGINE_MATCH	899	סופה נחרצת"	gadol; ragil		1361
eq	ENGINE_MATCH	3712	סופה נחרצת"	kadmi; kadmi_gadol		1361
eq	NOT_ENGINE_REPRODUCED	4611	סופה נחרצת"	ragil=899	value not held by any corpus anchor	1361
eq	NOT_ENGINE_REPRODUCED	1164	אור ישר ואור חוזר	ragil=1151	value also held by 31 corpus anchor(s) e.g. ביכורים(miluy)	1361
eq	NOT_ENGINE_REPRODUCED	5775	ביחד	ragil=24	value also held by 1 corpus anchor(s) e.g. התרסקות הבורסה(kadmi)	1361
eq	NOT_ENGINE_REPRODUCED	5775	התשע"ה לבריאת העולם	ragil=1574	value also held by 1 corpus anchor(s) e.g. התרסקות הבורסה(kadmi)	1361
eq	ENGINE_MATCH	317	זריף ג'וואד	ragil		1361
eq	ENGINE_MATCH	2015	בזמן הגאולה העתידה"	miluy		1361
eq	ENGINE_MATCH	781	התשעו	gadol; ragil		1361
eq	NOT_ENGINE_REPRODUCED	1820	מעניין שכינה	ragil=615	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	1361
eq	ENGINE_MATCH	553	בתעלומה	gadol; ragil		1229
eq	ENGINE_MATCH	23	חוט	gadol; ragil; siduri		1229
eq	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	448	המלך המשיח	GOVERNED_ORTHOGRAPHIC_CANDIDATE «המלך המשח» (ragil)		1229
eq	NOT_ENGINE_REPRODUCED	552	נקבל	ragil=182	value also held by 99 corpus anchor(s) e.g. אבנה לך מקדש(ragil)	1229
eq	ENGINE_MATCH	320	ישי	gadol; ragil		1229
eq	SYSTEM_LAW_APPLICATION	9	ברזל	misratar digit-sum		1229
eq	NOT_ENGINE_REPRODUCED	239	ה	ragil=5	value also held by 51 corpus anchor(s) e.g. אומלל(ribua)	1229
eq	SYSTEM_LAW_APPLICATION	5	הקץ	gadol mod100; gadol-1000; kadmi mod100		1229
eq	SYSTEM_LAW_APPLICATION	55	פרעה	gadol mod100; ragil mod100		1229
eq	SYSTEM_LAW_APPLICATION	45	העמלק	gadol mod100; ragil mod100		1229
eq	SOURCE_NATIVE_VARIANT	448	סוד משיחך משולש	atbash+מילים+כולל		1317
eq	NOT_ENGINE_REPRODUCED	448	מלך המשיח	ragil=453	value also held by 67 corpus anchor(s) e.g. אבן אחת(misratar)	1317
eq	NOT_ENGINE_REPRODUCED	474	מילוי ללא מילה	ragil=242	value also held by 78 corpus anchor(s) e.g. אות זין(ragil)	1317
eq	NOT_ENGINE_REPRODUCED	1234	מילוי ללא מילה	ragil=242	value also held by 98 corpus anchor(s) e.g. אברהם אבינו(kadmi)	1317
eq	NOT_ENGINE_REPRODUCED	7760	ריבוע	ragil=288	value also held by 1 corpus anchor(s) e.g. מלחמת העולם השלישית בשנה(kadmi)	1317
eq	SOURCE_NATIVE_VARIANT	363	ראיפע"	gadol+2כוללים; gadol+מילים+כולל; ragil+2כוללים; ragil+מילים+כולל		40
eq	NOT_ENGINE_REPRODUCED	29	שהם	ragil=345	value also held by 99 corpus anchor(s) e.g. אבדה(kadmi)	40
eq	NOT_ENGINE_REPRODUCED	116	שהם	ragil=345	value also held by 161 corpus anchor(s) e.g. אבא ואמא(ribua)	40
eq	NOT_ENGINE_REPRODUCED	236	טו"ב	ragil=17	value also held by 62 corpus anchor(s) e.g. אבוקה(ribua)	40
eq	NOT_ENGINE_REPRODUCED	0	התשצ"ד	ragil=799	value not held by any corpus anchor	40
eq	NOT_ENGINE_REPRODUCED	30	לחודש השישי	ragil=973	value also held by 137 corpus anchor(s) e.g. א(albam)	2600
eq	NOT_ENGINE_REPRODUCED	1820	מספר היסוד של הצופן	ragil=1026	value also held by 115 corpus anchor(s) e.g. אחדות יהוה בגאולה(kadmi)	2600
eq	NOT_ENGINE_REPRODUCED	775	יתן לנו את השנה הנוכחית שנת תשע״ה	ragil=3331	value also held by 62 corpus anchor(s) e.g. אור מקיף(ribua)	1284
eq	ENGINE_MATCH	502	אדום ישמעאל	ragil; ragil_calc		1284
eq	ENGINE_MATCH	546	סופת	gadol; ragil		1284
eq	ENGINE_MATCH	546	מתוק	gadol; ragil		1284
eq	ENGINE_MATCH	103	אבק	gadol; gadol_calc; ragil; ragil_calc		1284
eq	ENGINE_MATCH	103	עגל	gadol; ragil		1284
eq	ENGINE_MATCH	661	לשון הרע	ragil		1284
eq	ENGINE_MATCH	400	ישעך	ragil		1284
eq	ENGINE_MATCH	400	אליהו הנביא זכור לטוב	gadol; gadol_calc; ragil; ragil_calc		1284
eq	ENGINE_MATCH	800	תפוח דבש	gadol; ragil		1284
eq	NOT_ENGINE_REPRODUCED	240	שנות עצמאות ארה"ב ועם אלופו של עולם	ragil=2286	value also held by 98 corpus anchor(s) e.g. אודה(albam)	1351
eq	NOT_ENGINE_REPRODUCED	5775	שתים ארבע אפס	ragil=1164	value also held by 1 corpus anchor(s) e.g. התרסקות הבורסה(kadmi)	1351
eq	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	239	שנות העצמאות האמריקאית	GOVERNED_ORTHOGRAPHIC_CANDIDATE «שנות העצמאת האמריקאית» (siduri)		1351
eq	ENGINE_MATCH	588	בירושלם	ragil		1351
eq	ENGINE_MATCH	588	בשופר	gadol; ragil		1351
eq	ENGINE_MATCH	588	שלומה הרב"	gadol; ragil		1351
eq	NOT_ENGINE_REPRODUCED	588	לוי"	ragil=46	value also held by 86 corpus anchor(s) e.g. אור פנימי(atbash)	1351
eq	ENGINE_MATCH	2504	העשרים ושלוש לתשיעי חורבן העולם	ragil		1351
eq	ENGINE_MATCH	424	ארץ ים המלח	ragil; ragil_calc		1079
eq	NOT_ENGINE_REPRODUCED	45	אורך המסלול	ragil=398	value also held by 180 corpus anchor(s) e.g. אב ואם(misratar)	1079
eq	ENGINE_MATCH	50	אדמה	gadol; gadol_calc; ragil; ragil_calc		1079
